Title,Link,Content,Label
FACT-CHECK: Manipulated Video Shows Adeboye Saying T.B Joshua Tried To Kill Him,https://dubawa.org/fact-check-manipulated-video-shows-adeboye-saying-t-b-joshua-tried-to-kill-him/,"Claim: A video that recently went viral on YouTube showed the General Overseer of the Redeemed Christian Church of God, Pastor Enoch Adeboye, saying late televangelist, Temitope  Joshua tried to kill him. ",This video is misleading as it had been manipulated. 
"How falsehood peddlers capitalise on trends to mislead audience: Spotlighting Nnamdi Kanu, Jacob Zuma’s victimhood",https://dubawa.org/how-falsehood-peddlers-capitalise-on-trends-to-mislead-audience-spotlighting-nnamdi-kanu-jacob-zumas-victimhood/,"The adage “one picture tells a thousand stories” not only highlights the simplicity of pictures in conveying information but also the influence it has on those who come across it. This could be argued, but definitely not by a professional journalist who is certainly thinking of the perfect picture to tell his next story. So at least, journalists, specifically photojournalists will go along with this idea. ","Nonetheless, it is not only journalists who get to share pictures.  Every day, floods of pictures grace different social media platforms, heralding billions of stories that could be true or otherwise; and significantly this is where the problem all starts. Some of these pictures are altered and suited into a topical issue. "
What danger does sleeping with a phone under your pillow pose to you?,https://dubawa.org/what-danger-does-sleeping-with-a-phone-under-your-pillow-pose-to-you/,Claim: Sleeping with one’s phone under the pillow is dangerous to one’s health.,There is no medical evidence to prove that sleeping with a phone under a pillow is dangerous to one’s health. But it is advisable not to do so.
"Nigeria Customs intercepted 200, 000 live ammunition in 2018, not 2021 as viral report suggests",https://dubawa.org/nigeria-customs-intercepted-200-000-live-ammunition-in-2018-not-2021-as-viral-report-suggests/,"Claim: A viral report making the rounds on social media and some online news media claimed that the Nigerian customs, in Niger State, intercepted a truck loaded with 200,000 live ammunition along the Wawa-Banana border on the way to Onitsha from Benin Republic, on the 10th of July 2021.","DUBAWA’s investigations revealed the incident occurred in July 2018 and not 2021 as clarified by the Public Relations Officer of the Nigerian Customs Service, Niger/Kogi Area Command, Deputy Superintendent of Customs, Emmanuel Tangwa."
No evidence Obasanjo Administration squandered millions on maritime security as claimed by Amaechi,https://dubawa.org/no-evidence-obasanjo-administration-squandered-millions-on-maritime-security-as-claimed-by-amaechi/,"Claim: Nigeria’s Minister of Transportation, Rotimi Amaechi, recently claimed that the administration of former President Olusegun Obasanjo spent between €300 million and €400 million on equipment for fighting insecurity in the maritime sector, and alleged that the equipment purchased is nowhere to be found.",There is insufficient data to validate this claim by the Minister. 
Laptop radiation does not cause skin cancer but it can contribute to male infertility,https://dubawa.org/laptop-radiation-does-not-cause-skin-cancer-but-it-can-contribute-to-male-infertility/,Claim: A Facebook user recently claimed that resting a laptop computer on the thigh or bare skin is hazardous to one’s health and can lead to skin cancer because of the “dangerous” emission. ,"There is no established scientific study connecting cancer with radiation emitting from a laptop. However, the radiation can alter testicular cells and contribute to male infertility, a health disorder leading to a man’s inability to cause pregnancy in a fertile female."
True! Consuming rotten tomatoes may cause liver cancer,https://dubawa.org/true-consuming-rotten-tomatoes-may-cause-liver-cancer/,"Claim: A Facebook user claims that the consumption of rotten tomatoes, popularly known as Esa in South-West Nigeria, can cause liver cancer. ",The claim that the consumption of rotten tomatoes can cause liver cancer is true. The WHO noted that consuming mycotoxins found in rotten tomatoes can lead to long-term effects such as immune deficiency and cancer.
False report claims Nigerian soldiers intercepted sand truck concealing weapons in Kaduna,https://dubawa.org/false-report-claims-nigerian-soldiers-intercepted-sand-truck-concealing-weapons-in-kaduna/,Claim: Several Facebook users claim soldiers of the Nigerian Army intercepted a sand truck which concealed sophisticated weapons and ammunition allegedly billed for delivery to bandits in Birnin Gwari forest of Kaduna State.,This claim is false. Security agents have denied intercepting the truck and images of the cache of weapons that accompanied the story are recycled images that had appeared in 2013 and 2015.  
Viral WhatsApp Message Claims Coconut Water Can Cure All Forms Of Cancer. How True?,https://dubawa.org/viral-whatsapp-message-claims-coconut-water-can-cure-all-forms-of-cancer-how-true/,"Claim: A viral message on WhatsApp, and several other social media platforms claimed that hot coconut water cures all types of cancer.",This message is misleading as this method has not been scientifically proven.
No! Onitsha is not the third most populated city in Africa,https://dubawa.org/no-onitsha-is-not-the-third-most-populated-city-in-africa/,CLAIM: Onitsha is the 3rd most populated city in Africa after Lagos and Cairo.,The claim that Onitsha is the third most populated city in Africa is FALSE as the city is not  among the top five most populated Nigerian cities in 2021. 
Can worms kill children as claimed in this viral message?,https://dubawa.org/can-worms-kill-children-as-claimed-in-this-viral-message/,"Claim: A viral WhatsApp message encourages parents to deworm their children, implying that not doing so could lead to sudden death.","This message is misleading. While deworming children is essential, not doing so cannot (alone, without other factors) cause sudden death as depicted in the message."
WhatsApp did not change its ‘privacy policy’ to grant governments exclusive access to users’ data,https://dubawa.org/whatsapp-did-not-change-its-privacy-policy-to-grant-governments-exclusive-access-to-users-data/,Claim: A viral WhatsApp message claims WhatsApp has altered its privacy policy to offer government exclusive access to users’ privacy. ,The viral WhatsApp message that claims WhatsApp has altered its privacy policy to offer government exclusive access to users’ privacy is false. WhatsApp has discredited the message and the message has also failed to offer sufficient proof to support its claims. 
False! Atiku Abubakar not giving empowerment grants as claimed in viral WhatsApp message,https://dubawa.org/false-atiku-abubakar-not-giving-empowerment-grants-as-claimed-in-viral-whatsapp-message/,"Claim: A message circulating on WhatsApp is asking Nigerians to apply for the Atiku Abubakar Empowerment Grant of N10,150 support fund via a website.","Findings have shown that the  message circulating on WhatsApp, asking Nigerians to apply for the Atiku Abubakar Empowerment Grant  of N10,150 support fund via a website, is a click bait and fraudulent."
"No, U.S. Police did not arrest Sheriff’s son for being black",https://dubawa.org/no-u-s-police-did-not-arrest-sheriffs-son-for-being-black/,Claim: A WhatsApp video that has been forwarded many times in Nigeria (with an accompanying message) depicts the unlawful arrest of a United States Police Sheriff’s Black son by racist police officers for driving slowly.,The caption is misleading. The video is an excerpt from a 2021 short film titled ‘Traffic Stop Gone Wrong’.
"No, Nigerian Government has not announced three days holiday for Muslim festival",https://dubawa.org/no-nigerian-government-has-not-announced-three-days-holiday-for-muslim-festival/,"Claim: A viral newslink, forwarded many times on WhatsApp, claims the Federal Government has declared July 20 to 22, 2021 as public holidays for Nigerians to celebrate Eid-ul-Adha","This message is misleading. The Federal Government has not declared three days (July 20 – 22, 2021) as public holidays for Nigerians to celebrate the Eid-ul-Adha Muslim festival."
Facebook user creates fake screenshot to claim DSS shared 2013 photos to paint Igboho’s recent arrest,https://dubawa.org/facebook-user-creates-fake-screenshot-to-claim-dss-shared-2013-photos-to-paint-igbohos-recent-arrest/,Claim: A screenshot making rounds on social media claims that acclaimed evidential photos of items collected from Sunday Igboho’s house by DSS were from 2013. ,"The screenshot making rounds on social media which claims that evidential photos of items collected from Sunday Igboho’s house by DSS were from 2013 is a fake screenshot. The image was generated using an online tool. Hence, this claim is misleading.  "
